,GameID,Team,TeamVegas,ClosingSpread,TeamFP,MIN,Pred
2,21900002.0,LA Clippers,110.0,3.5,242.75,240.0,237.85922502491948
3,21900002.0,LA Lakers,113.5,-3.5,218.75,239.98999999999998,245.35541986792413
4,21900003.0,Charlotte,106.75,3.5,254.25,240.01999999999998,232.7437766519298
5,21900003.0,Chicago,110.25,-3.5,263.25,240.02,240.23997149493445
6,21900004.0,Detroit,102.0,7.5,250.75,239.99999999999997,224.1317804260347
7,21900004.0,Indiana,109.5,-7.5,233.5,239.98999999999998,240.1950550896162
8,21900005.0,Cleveland,101.0,9.5,215.0,240.0,221.99001047089055
9,21900005.0,Orlando,110.5,-9.5,230.5,240.0,242.3368250447604
12,21900007.0,Memphis,103.75,6.5,230.5,240.01000000000002,227.1701455470644
13,21900007.0,Miami,110.25,-6.5,258.75,240.03,241.09165025550166
14,21900008.0,Boston,104.5,6.0,191.75,240.02,228.49258009323347
15,21900008.0,Philadelphia,110.5,-6.0,257.5,239.98999999999998,241.34319982409866
16,21900009.0,Dallas,114.75,-9.0,228.0,240.00000000000003,248.88431107242158
17,21900009.0,Washington,105.75,9.0,229.75,239.98999999999998,229.60838147612387
18,21900010.0,New York,102.0,10.5,241.75,240.00000000000003,223.28010166546753
19,21900010.0,San Antonio,112.5,-10.5,252.75,240.00000000000003,245.76868619448157
20,21900011.0,Oklahoma City,106.0,9.0,207.0,240.01,230.00187750481538
21,21900011.0,Utah,115.0,-9.0,210.25,240.01,249.2778071011131
22,21900012.0,Phoenix,117.0,-1.5,282.0,239.98999999999995,250.29657842922722
23,21900012.0,Sacramento,115.5,1.5,217.25,240.00999999999996,247.08392349651092
24,21900013.0,Denver,109.5,-1.5,248.75,240.0,238.49169756848178
25,21900013.0,Portland,108.0,1.5,219.0,240.0,235.27904263576548
26,21900014.0,Atlanta,110.25,1.5,244.0,239.99,238.82050689398912
27,21900014.0,Detroit,111.75,-1.5,212.25,240.02,242.03316182670542
28,21900015.0,Houston,116.25,-1.5,258.75,240.03,249.11609034315268
29,21900015.0,Milwaukee,114.75,1.5,277.25,239.99999999999997,245.90343541043637
30,21900016.0,Golden State,114.0,1.5,243.0,240.01,244.72294732436183
31,21900016.0,LA Clippers,115.5,-1.5,280.75,240.00999999999996,247.93560225707813
32,21900017.0,Boston,107.75,-2.5,260.5,239.99000000000004,236.02111828783023
33,21900017.0,Toronto,105.25,2.5,233.0,239.97,230.66669339996977
34,21900018.0,Charlotte,110.25,5.0,228.0,240.01000000000002,237.8268816733274
35,21900018.0,Minnesota,115.25,-5.0,278.5,240.00999999999996,248.53573144904834
36,21900019.0,Brooklyn,118.0,-8.0,249.0,240.01,253.71586652522222
37,21900019.0,New York,110.0,8.0,240.75,240.01000000000002,236.58170688406867
38,21900020.0,Chicago,113.5,-2.0,247.75,240.01,244.92958048764055
39,21900020.0,Memphis,111.5,2.0,250.0,239.99999999999997,240.64604057735215
40,21900021.0,Dallas,112.5,2.0,261.25,240.0,242.22002469211822
41,21900021.0,New Orleans,114.5,-2.0,253.5,239.99,246.5035646024066
42,21900022.0,Oklahoma City,113.75,-9.5,204.75,240.0,247.45227341775006
43,21900022.0,Washington,104.25,9.5,230.25,239.99999999999997,227.10545884388023
46,21900024.0,Portland,114.25,-1.0,246.0,240.0,245.826175653526
47,21900024.0,Sacramento,113.25,1.0,231.25,240.01999999999995,243.68440569838185
48,21900025.0,LA Lakers,109.0,-3.5,233.0,239.99999999999997,238.27249135147687
49,21900025.0,Utah,105.5,3.5,199.5,240.0,230.77629650847223
52,21900027.0,Detroit,104.25,4.5,236.25,240.0,228.52492344482556
53,21900027.0,Philadelphia,108.75,-4.5,261.0,239.99999999999997,238.16288824297445
54,21900028.0,Atlanta,107.0,2.0,242.5,240.0,233.5631120609049
55,21900028.0,Orlando,109.0,-2.0,216.5,240.02,237.8466519711933
56,21900029.0,Boston,112.0,-5.0,271.0,239.98,243.42028307605867
57,21900029.0,New York,107.0,5.0,223.25,240.0,232.71143330033772
58,21900030.0,Cleveland,104.0,5.0,246.0,240.00000000000003,227.98948095603953
59,21900030.0,Indiana,109.0,-5.0,212.0,239.99000000000004,238.69833073176048
60,21900031.0,Chicago,108.25,2.5,201.25,239.98999999999998,235.38864574426793
61,21900031.0,Toronto,110.75,-2.5,282.75,239.99999999999994,240.74307063212842
62,21900032.0,Houston,125.25,-12.0,260.75,239.99000000000004,266.26282303803237
63,21900032.0,New Orleans,113.25,12.0,255.5,239.99000000000004,240.5615835763021
64,21900033.0,San Antonio,115.5,-11.5,269.25,240.04,250.77453145896882
65,21900033.0,Washington,104.0,11.5,254.25,240.0,226.14417697481056
66,21900034.0,Sacramento,105.75,9.0,171.75,239.99999999999997,229.60838147612387
67,21900034.0,Utah,114.75,-9.0,242.25,239.99999999999997,248.88431107242158
68,21900035.0,LA Clippers,117.5,-10.0,238.75,239.99999999999997,253.49666030821734
69,21900035.0,Phoenix,107.5,10.0,279.75,240.00000000000003,232.0789607567754
70,21900036.0,Golden State,111.5,1.0,205.75,240.01,240.92993349754124
71,21900036.0,Oklahoma City,112.5,-1.0,263.5,240.0,243.07170345268543
74,21900038.0,Dallas,110.75,-3.0,249.0,240.05,240.88501709222297
75,21900038.0,Portland,107.75,3.0,233.0,239.99999999999997,234.45970722679036
76,21900039.0,Miami,108.75,7.0,247.75,240.0,234.89811966080015
77,21900039.0,Minnesota,115.75,-7.0,250.0,239.98999999999995,249.89050934680952
78,21900040.0,Charlotte,101.25,13.5,219.75,240.00000000000003,221.2479348188258
79,21900040.0,LA Lakers,114.75,-13.5,265.75,239.99000000000007,250.1618292132724
80,21900041.0,Detroit,105.5,2.0,214.0,239.99999999999997,231.2021358887558
81,21900041.0,Indiana,107.5,-2.0,222.75,240.0,235.48567579904423
82,21900042.0,Chicago,113.5,-1.5,205.0,240.02000000000004,244.787634027546
83,21900042.0,New York,112.0,1.5,243.25,240.01999999999998,241.57497909482973
84,21900043.0,Atlanta,107.25,6.5,238.75,240.01,232.67908994874563
85,21900043.0,Philadelphia,113.75,-6.5,261.25,240.0,246.60059465718285
86,21900044.0,Orlando,101.75,5.0,230.75,240.02,224.44801669781592
87,21900044.0,Toronto,106.75,-5.0,232.5,240.01000000000005,235.15686647353687
88,21900045.0,Houston,118.75,-10.0,233.5,239.98000000000002,255.46414045167492
89,21900045.0,Oklahoma City,108.75,10.0,243.0,240.01000000000005,234.04644090023294
90,21900046.0,Cleveland,104.5,15.5,222.0,240.00000000000003,225.79559735143732
91,21900046.0,Milwaukee,120.0,-15.5,281.5,239.97999999999996,258.9930316561723
92,21900047.0,Golden State,117.0,2.5,301.75,240.01,249.16100674847095
93,21900047.0,New Orleans,119.5,-2.5,283.25,240.00999999999996,254.5154316363314
94,21900048.0,Portland,108.25,6.5,235.75,240.0,234.25307406351166
95,21900048.0,San Antonio,114.75,-6.5,253.5,239.97999999999996,248.17457877194892
96,21900049.0,Phoenix,104.25,5.0,214.0,240.0,228.38297698473104
97,21900049.0,Utah,109.25,-5.0,228.25,240.00000000000003,239.091826760452
98,21900050.0,Denver,111.25,-5.0,233.0,239.99999999999997,242.23979498998412
99,21900050.0,Sacramento,106.25,5.0,231.5,240.01000000000002,231.53094521426317
100,21900051.0,Charlotte,106.75,15.5,213.0,239.99999999999997,229.33706160966096
101,21900051.0,LA Clippers,122.25,-15.5,255.0,239.99999999999994,262.53449591439596
102,21900052.0,Atlanta,107.0,9.0,237.75,240.01999999999998,231.57586161958145
103,21900052.0,Miami,116.0,-9.0,255.25,240.03000000000003,250.85179121587916
104,21900053.0,Dallas,103.5,5.0,237.5,240.01,227.2024888986565
105,21900053.0,Denver,108.5,-5.0,229.0,239.98999999999998,237.91133867437745
106,21900054.0,LA Lakers,113.75,-12.0,271.5,240.01,248.16200571822273
107,21900054.0,Memphis,101.75,12.0,218.5,240.00999999999993,222.46076625649243
108,21900055.0,Chicago,109.25,-2.0,220.5,240.0,238.2401479998848
109,21900055.0,Cleveland,107.25,2.0,246.75,240.00000000000003,233.95660808959641
110,21900056.0,New York,100.0,9.5,197.5,240.03999999999996,220.4160263561245
111,21900056.0,Orlando,109.5,-9.5,227.5,240.01,240.76284092999433
112,21900057.0,Minnesota,107.25,7.0,209.0,240.00000000000003,232.53714348865108
113,21900057.0,Philadelphia,114.25,-7.0,278.5,240.01000000000002,247.52953317466043
114,21900058.0,Boston,110.75,3.0,238.75,239.98999999999998,239.18165957108855
115,21900058.0,Milwaukee,113.75,-3.0,221.25,239.99999999999997,245.60696943652113
116,21900059.0,Brooklyn,112.0,-2.5,243.5,239.99999999999997,242.710550775586
117,21900059.0,Indiana,109.5,2.5,238.75,240.00000000000003,237.3561258877255
118,21900060.0,Detroit,102.25,9.5,239.5,240.0,223.9574906143481
119,21900060.0,Toronto,111.75,-9.5,254.0,240.0,244.30430518821797
120,21900061.0,Houston,121.0,-8.0,311.0,239.99,258.43781886952036
121,21900061.0,Washington,113.0,8.0,294.0,240.01999999999998,241.30365922836685
122,21900062.0,Oklahoma City,110.25,1.5,221.25,239.99,238.82050689398912
123,21900062.0,Portland,111.75,-1.5,242.75,240.01,242.03316182670542
124,21900063.0,LA Clippers,105.0,7.0,197.0,240.01,228.99567923042744
125,21900063.0,Utah,112.0,-7.0,236.0,240.01000000000002,243.98806891643682
126,21900064.0,Charlotte,108.0,7.5,260.5,239.98999999999998,233.57568511463106
127,21900064.0,Sacramento,115.5,-7.5,245.25,240.0,249.63895977821255
128,21900065.0,Golden State,118.5,-5.5,237.25,239.99999999999994,253.7931262821326
129,21900065.0,Phoenix,113.0,5.5,272.75,239.99,242.01339152883952
130,21900066.0,Atlanta,104.25,7.0,221.0,240.0,227.8151911443529
131,21900066.0,Miami,111.25,-7.0,256.25,240.0,242.80758083036227
132,21900067.0,Denver,113.25,-3.5,213.25,240.00999999999996,244.96192383923264
133,21900067.0,New Orleans,109.75,3.5,250.25,240.01000000000002,237.46572899622797
134,21900068.0,LA Clippers,117.0,-5.0,213.0,240.00999999999996,251.29020364988895
135,21900068.0,San Antonio,112.0,5.0,214.0,239.97999999999996,240.581353874168
136,21900069.0,Brooklyn,120.25,4.5,280.25,240.01999999999998,253.70866928108248
137,21900069.0,Houston,124.75,-4.5,243.5,240.0,263.3466340792314
138,21900070.0,Cleveland,104.0,7.0,214.0,240.01000000000002,227.42169511566138
139,21900070.0,Indiana,111.0,-7.0,247.75,240.0,242.41408480167075
140,21900071.0,Milwaukee,109.0,-4.5,276.5,240.0,238.55638427166596
141,21900071.0,Orlando,104.5,4.5,208.5,240.0,228.91841947351708
142,21900072.0,Boston,110.5,-9.0,225.0,240.02000000000004,242.19487858466584
143,21900072.0,New York,101.5,9.0,238.25,240.0,222.91894898836813
144,21900073.0,Chicago,109.25,-4.0,238.5,240.0,238.80793384026293
145,21900073.0,Detroit,105.25,4.0,245.25,239.99000000000004,230.24085401968617
148,21900075.0,Sacramento,104.75,4.0,206.0,239.99999999999997,229.45386196230314
149,21900075.0,Utah,108.75,-4.0,219.0,240.00000000000003,238.0209417828799
150,21900076.0,Golden State,107.25,7.0,220.25,239.98999999999998,232.53714348865108
151,21900076.0,San Antonio,114.25,-7.0,250.5,240.02000000000004,247.52953317466043
152,21900077.0,New Orleans,113.25,2.0,249.0,240.01999999999998,243.40051277819276
153,21900077.0,Oklahoma City,115.25,-2.0,251.5,240.01,247.68405268848116
154,21900078.0,Brooklyn,113.0,-4.0,233.0,239.98999999999998,244.71037427063567
155,21900078.0,Detroit,109.0,4.0,233.75,240.01000000000002,236.14329445005887
156,21900079.0,Denver,101.75,-4.0,197.75,240.01,227.00305297951752
157,21900079.0,Orlando,97.75,4.0,219.25,240.00000000000006,218.43597315894073
158,21900080.0,Minnesota,113.5,3.0,296.25,240.00000000000003,243.5101158866952
159,21900080.0,Washington,116.5,-3.0,233.75,239.99,249.9354257521278
160,21900081.0,Memphis,110.0,2.5,250.0,240.01,238.14311794510854
161,21900081.0,Phoenix,112.5,-2.5,230.5,240.0,243.49754283296903
162,21900082.0,Milwaukee,116.5,-6.0,257.75,240.01999999999998,250.787104512695
163,21900082.0,Toronto,110.5,6.0,229.5,240.0,237.93648478182982
164,21900083.0,Charlotte,112.5,-5.5,202.5,240.03,244.34922159353624
165,21900083.0,Golden State,107.0,5.5,205.0,240.02,232.56948684024317
166,21900084.0,Philadelphia,112.25,1.0,289.5,239.99,242.1104215836158
167,21900084.0,Portland,113.25,-1.0,245.0,240.01000000000002,244.25219153875997
168,21900085.0,Chicago,107.5,2.0,222.75,240.0,234.35010411828793
169,21900085.0,Indiana,109.5,-2.0,255.25,240.01000000000002,238.63364402857633
170,21900086.0,Houston,118.5,-3.0,216.0,239.98,253.08339398165992
171,21900086.0,Miami,115.5,3.0,302.0,239.99999999999997,246.65808411622731
172,21900087.0,New York,105.75,1.5,198.25,239.99,231.73757837754187
173,21900087.0,Sacramento,107.25,-1.5,249.75,239.98000000000002,234.95023331025817
174,21900088.0,LA Lakers,109.0,-1.0,240.0,239.98999999999998,237.5627590510042
175,21900088.0,San Antonio,108.0,1.0,230.75,240.00000000000006,235.42098909586002
176,21900089.0,Cleveland,106.75,5.5,237.75,240.01000000000002,232.17599081155166
177,21900089.0,Dallas,112.25,-5.5,284.25,240.02999999999997,243.95572556484473
178,21900090.0,LA Clippers,108.75,-4.5,229.0,240.0,238.16288824297445
179,21900090.0,Utah,104.25,4.5,196.25,240.01,228.52492344482556
180,21900091.0,Detroit,111.0,3.5,225.0,240.03,239.43320913968554
181,21900091.0,Washington,114.5,-3.5,248.25,240.02000000000004,246.9294039826902
182,21900092.0,Brooklyn,121.5,-3.5,290.75,239.99,257.94729278605257
183,21900092.0,New Orleans,118.0,3.5,259.75,239.98999999999998,250.45109794304796
184,21900093.0,Houston,118.25,-6.0,239.75,239.99999999999997,253.54157671353562
185,21900093.0,Memphis,112.25,6.0,240.75,240.01000000000002,240.69095698267043
186,21900094.0,Milwaukee,119.0,-7.5,284.75,239.99,255.14790417989377
187,21900094.0,Minnesota,111.5,7.5,240.75,239.98999999999998,239.08462951631228
188,21900095.0,Philadelphia,110.75,1.0,230.5,240.00000000000003,239.7494454114667
189,21900095.0,Phoenix,111.75,-1.0,237.0,239.97,241.89121536661088
190,21900096.0,Golden State,104.25,11.5,253.75,239.98999999999998,226.53767300350208
191,21900096.0,Portland,115.75,-11.5,228.5,240.00999999999996,251.16802748766034
194,21900098.0,Boston,111.25,-6.0,258.25,240.00000000000003,242.5236879101732
195,21900098.0,Cleveland,105.25,6.0,230.0,240.01,229.67306817930802
196,21900099.0,Atlanta,108.75,5.5,243.5,240.03,235.32395904108375
197,21900099.0,San Antonio,114.25,-5.5,223.75,240.00000000000003,247.10369379437682
198,21900100.0,Chicago,103.75,7.0,242.5,240.01000000000002,227.02819908696986
199,21900100.0,LA Lakers,110.75,-7.0,271.25,239.99,242.02058877297924
200,21900101.0,Oklahoma City,102.0,-2.5,219.5,240.01,226.9707096279254
201,21900101.0,Orlando,99.5,2.5,217.25,240.01000000000002,221.61628474006494
202,21900102.0,Denver,107.5,-4.5,260.25,240.02,236.1954080995169
203,21900102.0,Miami,103.0,4.5,223.5,239.98999999999995,226.55744330136798
204,21900103.0,Detroit,104.75,-3.5,262.75,240.03,231.58305886372113
205,21900103.0,New York,101.25,3.5,213.5,240.02,224.0868640207165
206,21900104.0,Indiana,115.0,-3.0,268.0,239.99000000000004,247.5744495799787
207,21900104.0,Washington,112.0,3.0,228.5,239.99000000000004,241.14913971454612
208,21900105.0,Atlanta,110.5,1.0,206.25,240.00999999999996,239.35594938277518
209,21900105.0,Chicago,111.5,-1.0,260.75,240.01,241.49771933791936
210,21900106.0,Sacramento,105.5,8.0,255.25,240.0,229.4987783676214
211,21900106.0,Toronto,113.5,-8.0,254.25,239.98999999999998,246.63293800877494
212,21900107.0,Golden State,106.25,16.0,236.25,240.0,228.40812309218342
213,21900107.0,Houston,122.25,-16.0,286.5,239.98,262.67644237449053
214,21900108.0,Memphis,110.5,3.5,277.75,240.01,238.6462170823025
215,21900108.0,Minnesota,114.0,-3.5,255.0,240.0,246.14241192530716
216,21900109.0,Dallas,107.25,-7.0,214.75,239.98,236.51164437129805
217,21900109.0,Orlando,100.25,7.0,258.5,240.0,221.51925468528867
218,21900110.0,Philadelphia,103.0,3.0,221.5,239.99000000000007,226.9832826816516
219,21900110.0,Utah,106.0,-3.0,236.5,240.00000000000003,233.4085925470842
220,21900111.0,LA Clippers,111.0,6.0,253.0,240.01,238.72347683921285
221,21900111.0,Milwaukee,117.0,-6.0,276.0,240.02,251.57409657007804
222,21900112.0,Boston,111.0,-7.0,263.5,239.98999999999998,242.41408480167075
223,21900112.0,Charlotte,104.0,7.0,224.75,239.99999999999997,227.42169511566138
224,21900113.0,Oklahoma City,103.5,4.5,219.25,239.99,227.344435358751
225,21900113.0,San Antonio,108.0,-4.5,254.75,239.98999999999998,236.9824001568999
226,21900114.0,Miami,109.5,1.5,250.25,240.0,237.64001880791457
227,21900114.0,Phoenix,111.0,-1.5,217.5,240.01999999999995,240.85267374063088
228,21900115.0,LA Clippers,118.25,-6.0,254.75,240.0,253.54157671353562
229,21900115.0,Portland,112.25,6.0,225.75,240.01,240.69095698267043
230,21900116.0,Detroit,101.5,6.0,230.5,240.0,223.7706277489353
231,21900116.0,Indiana,107.5,-6.0,237.5,239.99999999999997,236.6212474798005
232,21900117.0,Memphis,100.0,8.0,196.0,240.0,220.8418657364081
233,21900117.0,Orlando,108.0,-8.0,273.25,240.01,237.97602537756163
234,21900118.0,Cleveland,114.0,5.0,239.0,240.01000000000002,243.7293221037001
235,21900118.0,Washington,119.0,-5.0,230.25,239.99999999999997,254.43817187942108
236,21900119.0,Atlanta,111.75,2.5,224.5,239.99999999999997,240.89759014594915
237,21900119.0,Sacramento,114.25,-2.5,250.5,240.00000000000006,246.2520150338096
240,21900121.0,New Orleans,115.5,2.0,241.75,239.99999999999997,246.94197703641638
241,21900121.0,Toronto,117.5,-2.0,270.75,239.99999999999997,251.2255169467048
242,21900122.0,Dallas,112.75,-10.5,221.25,240.00999999999996,246.1621822231731
243,21900122.0,New York,102.25,10.5,241.5,240.00000000000003,223.67359769415904
244,21900123.0,Denver,108.25,-5.0,244.75,240.01000000000005,237.51784264568593
245,21900123.0,Philadelphia,103.25,5.0,247.25,240.01,226.80899286996498
246,21900124.0,Milwaukee,109.75,-2.0,223.5,240.01000000000005,239.02714005726784
247,21900124.0,Utah,107.75,2.0,221.0,239.99999999999997,234.74360014697942
248,21900125.0,Brooklyn,118.75,3.5,252.25,240.01,251.6315860291225
249,21900125.0,Portland,122.25,-3.5,226.0,239.98999999999998,259.1277808721271
250,21900126.0,LA Lakers,113.75,-8.5,235.0,239.97000000000003,247.168380497561
251,21900126.0,Miami,105.25,8.5,184.25,239.95,228.96333587883535
252,21900127.0,Boston,108.25,2.0,285.75,239.98999999999998,235.53059220436245
253,21900127.0,San Antonio,110.25,-2.0,254.75,240.01000000000002,239.81413211465087
254,21900128.0,Charlotte,115.25,2.0,243.5,240.01,246.54848100772486
255,21900128.0,New Orleans,117.25,-2.0,266.75,240.0,250.83202091801328
256,21900129.0,Chicago,113.5,6.5,230.5,240.0,242.51649066603346
257,21900129.0,Houston,120.0,-6.5,271.25,239.98999999999995,256.4379953744707
258,21900130.0,Dallas,113.75,-5.5,279.25,239.99999999999997,246.3167017369938
259,21900130.0,Memphis,108.25,5.5,262.75,240.0,234.53696698370072
260,21900131.0,Golden State,101.75,12.5,224.5,240.0,222.3188197963979
261,21900131.0,Oklahoma City,114.25,-12.5,251.5,240.0,249.0909442357003
264,21900133.0,Indiana,99.0,4.5,237.5,240.0,220.26150684230376
265,21900133.0,Orlando,103.5,-4.5,235.25,240.0,229.89947164045265
266,21900134.0,Charlotte,99.75,14.0,211.25,240.01,218.74501218658216
267,21900134.0,Philadelphia,113.75,-14.0,261.75,239.99999999999997,248.72979155860088
268,21900135.0,Milwaukee,114.25,-9.0,264.0,240.0,248.09731901503855
269,21900135.0,Oklahoma City,105.25,9.0,255.25,240.00000000000003,228.82138941874084
270,21900136.0,Cleveland,105.5,2.5,231.25,240.01,231.0601894286613
271,21900136.0,New York,108.0,-2.5,233.5,240.02,236.41461431652175
272,21900137.0,Brooklyn,114.0,3.0,230.75,240.01,244.29710794407822
273,21900137.0,Phoenix,117.0,-3.0,289.0,240.02,250.72241780951083
276,21900139.0,LA Lakers,110.5,-10.5,251.25,240.0,242.62071796494945
277,21900139.0,Toronto,100.0,10.5,246.25,240.01000000000002,220.13213343593543
278,21900140.0,Detroit,113.75,-4.0,244.75,240.0,245.8908623567102
279,21900140.0,Minnesota,109.75,4.0,255.25,239.99,237.32378253613342
280,21900141.0,Boston,112.0,-3.0,241.0,240.01,242.85249723568054
281,21900141.0,Dallas,109.0,3.0,219.0,239.99,236.42718737024794
282,21900142.0,Houston,125.0,-7.5,249.25,240.02000000000004,264.59180886849015
283,21900142.0,New Orleans,117.5,7.5,249.5,239.99,248.52853420490862
284,21900143.0,Memphis,107.25,10.5,254.75,240.00000000000003,231.54351826798936
285,21900143.0,San Antonio,117.75,-10.5,233.5,239.99999999999997,254.03210279700338
286,21900144.0,Golden State,101.75,7.5,227.5,240.0,223.73828439734322
287,21900144.0,Utah,109.25,-7.5,246.75,240.01,239.8015590609247
288,21900145.0,LA Clippers,115.25,-9.5,263.5,240.01,249.81324958989916
289,21900145.0,Toronto,105.75,9.5,220.0,240.01000000000002,229.46643501602932
290,21900146.0,Indiana,107.0,-1.5,236.25,239.99000000000007,234.55673728156665
291,21900146.0,Oklahoma City,105.5,1.5,200.5,239.99000000000007,231.34408234885035
292,21900147.0,Cleveland,105.0,10.5,201.75,240.02,228.00205400976571
293,21900147.0,Philadelphia,115.5,-10.5,234.5,239.99,250.49063853877973
294,21900148.0,Detroit,102.75,9.0,240.0,240.00000000000003,224.88642913182568
295,21900148.0,Miami,111.75,-9.0,251.0,240.00000000000003,244.16235872812342
296,21900149.0,Chicago,109.0,-6.5,249.0,240.02,239.12417011204408
297,21900149.0,New York,102.5,6.5,230.0,240.01,225.20266540360683
298,21900150.0,Atlanta,99.5,10.0,252.75,240.01000000000005,219.48708783864691
299,21900150.0,Denver,109.5,-10.0,248.5,240.01000000000002,240.90478739008887
300,21900151.0,LA Lakers,112.5,-3.5,262.0,240.00000000000003,243.7814357531581
301,21900151.0,Phoenix,109.0,3.5,239.25,240.02000000000004,236.28524091015342
302,21900152.0,Brooklyn,106.5,7.0,235.75,239.99999999999997,231.35665540257654
303,21900152.0,Utah,113.5,-7.0,231.0,240.0,246.34904508858588
304,21900153.0,Portland,112.0,-1.5,202.0,240.0,242.42665785539694
305,21900153.0,Sacramento,110.5,1.5,241.0,240.01999999999995,239.21400292268063
306,21900154.0,Charlotte,112.0,-2.5,242.75,240.01000000000002,242.710550775586
307,21900154.0,Memphis,109.5,2.5,270.75,240.0,237.3561258877255
308,21900155.0,Orlando,104.75,-2.5,240.0,239.99,231.29916594353207
309,21900155.0,Philadelphia,102.25,2.5,224.75,240.01000000000002,225.94474105567159
310,21900156.0,Boston,119.0,-7.5,276.5,239.96999999999997,255.14790417989377
311,21900156.0,Washington,111.5,7.5,247.5,240.01999999999998,239.08462951631228
312,21900157.0,Houston,117.5,-2.0,224.25,240.0,251.2255169467048
313,21900157.0,LA Clippers,115.5,2.0,208.25,240.0,246.94197703641638
314,21900158.0,Minnesota,115.5,-1.5,269.5,240.01000000000002,247.93560225707813
315,21900158.0,San Antonio,114.0,1.5,228.0,240.0,244.72294732436183
316,21900159.0,Golden State,105.25,8.5,221.75,239.98999999999998,228.96333587883535
317,21900159.0,LA Lakers,113.75,-8.5,272.25,239.99,247.168380497561
318,21900160.0,Portland,111.25,-3.5,230.25,240.0,241.8139556097005
319,21900160.0,Toronto,107.75,3.5,245.5,240.04000000000002,234.31776076669584
320,21900161.0,Cleveland,105.0,4.5,220.25,240.0,229.7054115309001
321,21900161.0,Miami,109.5,-4.5,254.75,240.01000000000005,239.343376329049
322,21900162.0,Dallas,111.0,-7.5,229.0,240.00000000000003,242.5560312617653
323,21900162.0,New York,103.5,7.5,232.25,239.99,226.4927565981838
324,21900163.0,Chicago,108.5,11.5,257.75,240.01000000000002,233.22710549125782
325,21900163.0,Milwaukee,120.0,-11.5,272.5,239.98999999999998,257.8574599754161
326,21900164.0,LA Clippers,118.75,-4.0,252.75,240.00000000000003,253.7607829305405
327,21900164.0,New Orleans,114.75,4.0,284.5,240.00999999999996,245.1937031099637
328,21900165.0,Atlanta,111.5,8.0,265.75,240.02,238.94268305621776
329,21900165.0,Phoenix,119.5,-8.0,258.25,240.00999999999996,256.07684269737126
330,21900166.0,Brooklyn,107.25,8.0,202.75,240.01999999999995,232.25325056846202
331,21900166.0,Denver,115.25,-8.0,240.0,240.03,249.38741020961555
332,21900167.0,Charlotte,108.0,4.0,230.75,240.01999999999998,234.5693103352928
333,21900167.0,Detroit,112.0,-4.0,225.0,239.98999999999998,243.1363901558696
334,21900168.0,Orlando,107.0,-2.0,237.0,240.00000000000003,234.6986837416612
335,21900168.0,San Antonio,105.0,2.0,238.75,240.01,230.41514383137277
336,21900169.0,Houston,115.75,-6.0,223.0,239.98999999999998,249.60661642662046
337,21900169.0,Indiana,109.75,6.0,210.5,240.01,236.75599669575527
338,21900170.0,Memphis,103.5,8.0,234.5,239.99,226.3508101380893
339,21900170.0,Utah,111.5,-8.0,221.25,240.0,243.48496977924285
340,21900171.0,Minnesota,122.25,-5.5,246.25,239.98999999999995,259.6955667125053
341,21900171.0,Washington,116.75,5.5,299.25,240.00000000000003,247.91583195921223
344,21900173.0,Boston,115.0,-7.0,249.25,240.0,248.71002126073498
345,21900173.0,Golden State,108.0,7.0,230.25,240.01000000000002,233.7176315747256
346,21900174.0,LA Lakers,112.25,-10.5,229.25,240.01000000000002,245.37519016579006
347,21900174.0,Sacramento,101.75,10.5,217.25,239.99999999999997,222.88660563677604
348,21900175.0,Brooklyn,110.5,3.5,262.5,240.02,238.6462170823025
349,21900175.0,Chicago,114.0,-3.5,237.5,240.01,246.14241192530716
350,21900176.0,Indiana,106.5,7.5,221.5,239.99999999999997,231.214708942482
351,21900176.0,Milwaukee,114.0,-7.5,245.75,240.02000000000004,247.27798360606346
352,21900177.0,Charlotte,104.5,4.0,218.0,240.0,229.06036593361162
353,21900177.0,New York,108.5,-4.0,215.5,239.98999999999995,237.6274457541884
354,21900178.0,Miami,117.0,-8.0,251.0,240.00000000000003,252.14188241045616
355,21900178.0,New Orleans,109.0,8.0,208.25,240.0,235.0077227693026
356,21900179.0,Houston,114.25,2.0,233.75,240.00000000000003,244.9744968929588
357,21900179.0,Minnesota,116.25,-2.0,235.25,240.01000000000002,249.25803680324722
358,21900180.0,Dallas,111.25,-4.5,247.25,240.0,242.0978485298896
359,21900180.0,Toronto,106.75,4.5,219.5,239.99,232.45988373174072
360,21900181.0,Portland,112.0,1.5,237.0,240.01000000000005,241.57497909482973
361,21900181.0,San Antonio,113.5,-1.5,244.75,240.0,244.787634027546
362,21900182.0,Atlanta,108.0,9.0,231.5,240.0,233.14984573434748
363,21900182.0,LA Clippers,117.0,-9.0,323.25,240.0,252.42577533064522
364,21900183.0,Cleveland,104.25,7.5,206.5,239.99000000000004,227.67324468425835
365,21900183.0,Philadelphia,111.75,-7.5,263.5,239.99,243.73651934783985
366,21900184.0,Boston,109.0,-3.0,227.5,240.03,238.13054489138236
367,21900184.0,Sacramento,106.0,3.0,232.25,239.99999999999997,231.70523502594978
368,21900185.0,Orlando,116.0,-5.5,258.0,239.99000000000004,249.85816599521743
369,21900185.0,Washington,110.5,5.5,247.0,240.00000000000003,238.07843124192436
370,21900186.0,Denver,110.75,-6.5,288.75,239.99000000000004,241.8786423128847
